word,count	
trump-tainte,213	
truth-always,98	
trying-hijack,20	
turn-america,295	
tweets-nick,128	
two-whistleblowers,119	
ukip-targetting,20	
umas-coisas,69	
undertake-survey,6	
uribe-akerman,3	
use-social,180	
users-may,109	
users-quite,102	
users-stored,198	
using-facebook,102	
uso-electoral,20	
veel-naef,12	
veri-skandalnda,180	
veterans-theresa,20	
video-cambridge,20	
video-hundreds,6	
video-smearbuhari,60	
vos-convido,69	
vote-leave,20	
vote-may,60	
wants-senate,434	
ward-massive,1064	
wear-whi,93	
well-bee,60	
whistleblower-states,673	
within-ocean,320	
worked-alexander,107	
worked-cambridge,1332	
worked-elections,43	
worked-faux,20	
write-documents,92	
writes-aiq,663	
wylie-cambridge,60	
wylie-writes,663	
youre-confused,20	
zetten-richting,12	
zijn-jarenlang,12	
zuckerberg-apologises,20	
zuckerberg-promised,198	
