word,count	
Ping,127	
Please,336	
Plod,25	
Policy,135	
Political,59	
Poll,59	
Pompeo,30	
Pong,127	
Por,127	
Post,308	
Potus,22	
Pour,22	
Prefiro,24	
Presi,174	
Presidency,57	
President,4800	
Press,102	
Prince,29	
Protect,67	
Proves,40	
Pruitt,988	
Pump,127	
Punching,50	
Put,83	
Putin,2221	
Pyong,37	
Pyongyang,68	
Que,24	
Queen,65	
QuitoPress,17	
RED,386	
REPORTS,36	
RIGHT,16	
RINOS,46	
RUSSIA,36	
Rabbit,64	
Rachel,113	
Rare,60	
Rasmussen,59	
Ratings,115	
Read,40	
Reagan,141	
Really,1325	
Recall,28	
Recession,57	
Record,56	
Red,90	
Refugees,65	
Rejecting,3	
Release,40	
Reminder,861	
Rep,21	
Repeal,40	
Report,1382	
Republica,40	
Republican,446	
Republicans,1081	
Retweet,17	
Revel,63	
Rich,119	
Rights,262	
Rips,7	
Robert,408	
Rocks,3	
Roge,71	
Roger,40	
Rona,50	
Ronald,141	
Roosevelt,74	
Rose,40	
Roseanne,28	
Roy,40	
Royal,17	
Ruhle,62	
Running,50	
Rusia,283	
Russia,539	
Russian,384	
Rusya,71	
Ryan,84	
SCARED,122	
SEPARATED,148	
SFGate,40	
SLAMS,16	
SPIRITS,148	
SYRIA,26	
SYRIE,44	
Sabe,105	
Sach,3	
Salernos,238	
Sand,90	
Sanders,41	
Sarah,41	
Sasha,6	
Sater,58	
Says,171	
Scott,774	
Sealing,104	
Secretary,30	
Sep,971	
September,267	
Shameful,50	
Shows,59	
Signs,135	
Since,36	
Siria,150	
Size,59	
Slo,31	
Someone,210	
Soprano,38	
Souls,67	
Southern,104	
Soweto,105	
Soyabean,38	
Special,58	
Speed,6	
Spigner,54	
Sport,6	
Sprinkl,83	
Sprinkler,3	
Sprinklers,83	
Staff,19	
Stalling,31	
Star,91	
State,425	
States,642	
Stephanie,62	
Still,59	
Stormy,82	
Strategies,67	
Studies,48	
Sunday,19	
Suriyeyi,23	
Syri,19	
Syria,4500	
Syrian,383	
Syrias,192	
Syrie,62	
System,3	
TERRORISTS,33	
THOUGHT,19	
THREE,3	
TRUM,83	
TRUMP,1253	
TRUSTS,154	
Taylor,17	
Tennessee,40	
Ter,35	
Thank,56	
TheDailyBe,19	
Theodore,37	
Thomas,1	
Tillerson,28	
Today,718	
Todd,29	
Tomahawk,113	
Tomahawks,33	
Tonights,38	
Tony,19	
Towe,88	
Tower,4453	
Tras,41	
Trent,40	
Trey,44	
Tru,971	
Trudeau,10	
Trum,302	
Trump,29962	
Trumpem,37	
Trumps,1689	
Try,63	
Trying,417	
Tun,25	
Turns,50	
Tweets,174	
Twit,28	
Twitter,280	
Two,1112	
UAE,47	
UPI,23	
Unidos,81	
United,534	
Universe,117	
Upper,18	
Use,67	
Users,36	
Vicente,34	
Video,90	
Vladimir,457	
Vos,84	
Vote,274	
WHCD,38	
Washingto,40	
Washington,405	
Watch,286	
Watching,102	
Weird,105	
Well,20	
Wesley,12	
West,24	
White,127	
Williams,56	
Wolf,41	
Women,119	
Wow,69	
Yes,34	
York,2174	
Yorker,68	
Yorkers,68	
Zayed,29	
Zinke,84	
abandon,54	
able,63	
abo,369	
aby,37	
accusations,27	
accused,174	
accuses,54	
across,900	
act,1163	
acting,8	
actions,3	
actresse,270	
actually,36	
acus,39	
admit,59	
advice,271	
advirti,81	
advisor,58	
affirm,17	
affirmation,66	
afford,18	
afirmou,34	
aggressive,32	
ago,155	
aim,16	
ainda,24	
aircraft,36	
alan,61	
allis,14	
allow,169	
ally,15	
alm,56	
alone,53	
already,23	
also,639	
alto,266	
always,23	
amazing,34	
ambition,116	
amenaza,32	
among,17	
amount,86	
amricaines,40	
amyordman,32	
anchor,40	
animal,217	
anniversary,73	
annonce,39	
announces,386	
ans,23	
answered,42	
antithesis,63	
anythi,13	
apartment,1	
apoyar,217	
appears,60	
approval,114	
approve,27	
aranceles,58	
area,82	
argument,38	
arm,74	
armas,32	
around,50	
article,38	
ask,122	
ass,57	
assassination,73	
assumera,44	
ataqu,20	
ataque,514	
ate,73	
atrium,36	
attack,761	
attacks,78	
attempting,13	
audacity,1260	
authority,57	
autoridades,36	
avoid,4	
away,31	
babies,40	
back,1198	
backing,134	
backs,6	
badly,65	
bank,2	
bankr,7	
base,162	
basically,1261	
basketball,49	
basta,531	
battle,102	
bears,23	
beaucoup,48	
bec,169	
become,95	
becomes,37	
began,23	
behind,101	
believe,45	
believes,894	
ben,711	
bene,62	
benefit,91	
berserk,71	
best,27	
big,337	
biggest,76	
billboard,13	
billboards,386	
billion,40	
billionaire,88	
bin,29	
bit,17	
black,85	
blackmail,71	
blame,1260	
blamed,511	
blames,64	
blesss,23	
bloody,18	
bloviates,138	
blue,41	
boarder,138	
boarders,24	
bogus,86	
bomb,149	
bombalayaca,23	
bombed,56	
border,371	
bottom,36	
brag,41	
bragging,60	
brags,190	
breakfast,2	
breaks,18	
bringing,54	
broke,115	
buck,62	
buil,137	
build,184	
building,562	
buildings,46	
built,1118	
burn,404	
burned,31	
burning,83	
burnt,1327	
bus,10	
business,105	
businessman,40	
cabinet,252	
calific,20	
call,103	
called,207	
calling,75	
