word,count	
beaucoup,48	
behind,67	
believes,523	
bene,62	
berserk,71	
big,61	
billboard,13	
billboards,182	
billion,40	
billionaire,54	
bin,29	
bit,17	
black,54	
blackmail,71	
blame,673	
blamed,345	
blames,24	
blesss,23	
bloody,18	
bloviates,54	
blue,41	
boarder,54	
bogus,60	
bombalayaca,23	
border,276	
bottom,36	
brag,41	
bragging,60	
brags,100	
breakfast,2	
bringing,54	
broke,77	
buil,47	
build,184	
building,94	
buildings,41	
built,516	
burning,17	
bus,10	
business,47	
cabinet,123	
call,69	
called,24	
calling,41	
calls,10	
came,12	
candidate,17	
candor,174	
cant,72	
caravan,121	
care,372	
cases,329	
casino,72	
catches,71	
causing,8	
certainly,19	
chances,59	
charge,523	
check,41	
cheek,57	
chemical,282	
chief,123	
children,10	
chimique,48	
chimiques,14	
circus,12	
civilia,25	
claims,567	
clear,176	
clinging,274	
closer,57	
coalition,67	
color,114	
com,34	
comercial,3	
comment,63	
commercial,36	
commissioner,309	
compris,48	
con,130	
condemns,9	
condolences,10	
confirms,431	
constant,418	
contacted,49	
continued,69	
contra,32	
contractors,32	
control,673	
copy,21	
corners,77	
corrupts,60	
couldnt,18	
country,50	
courage,69	
course,47	
crap,185	
crash,10	
crazed,28	
crazy,25	
credible,12	
crime,353	
criminal,418	
criticized,46	
crocodi,60	
crossed,63	
crystal,174	
culpou,66	
cut,77	
daily,66	
danger,77	
dare,26	
day,923	
days,42	
daytrader,59	
dead,471	
deadly,282	
death,238	
debates,24	
debatimos,3	
decided,168	
declared,25	
deep,158	
defender,36	
defends,80	
definitely,17	
deja,53	
demand,21	
demanding,182	
demands,13	
deploy,204	
deported,195	
derechos,36	
des,96	
describing,29	
deserving,34	
despite,100	
developers,289	
developments,29	
dice,64	
died,580	
dies,47	
diplomat,40	
direct,57	
directly,24	
dirt,34	
discuss,29	
dismissed,21	
disse,66	
dnonce,48	
document,21	
doesnt,392	
donald,63	
dont,608	
dos,100	
dossier,17	
drained,60	
draining,67	
easy,32	
economy,116	
edge,158	
either,25	
elecciones,105	
elected,51	
elephant,13	
ella,63	
else,4	
embarrassed,45	
embarrassment,28	
end,176	
ene,43	
enfants,48	
enough,59	
entire,17	
era,141	
establishing,107	
estadounidenses,36	
evaluate,69	
even,100	
everyone,61	
exclusive,65	
executive,68	
exhortan,36	
exp,119	
expe,288	
extent,43	
facts,3	
failing,67	
fait,23	
faith,107	
fake,18	
families,353	
family,523	
fault,154	
federal,519	
femmes,48	
feud,53	
fight,29	
figure,28	
finally,470	
find,17	
fines,40	
fire,2262	
firefighters,25	
first,54	
fix,53	
flew,47	
floor,309	
floors,90	
fools,66	
forces,144	
fort,14	
founder,131	
free,4	
freeing,49	
fronteira,34	
fuck,647	
fucked,65	
function,101	
garbage,134	
gas,128	
gave,105	
get,3	
gettin,17	
getting,42	
gift,59	
give,279	
glamour,647	
goes,387	
going,7	
gold,5	
golf,47	
