word,count	
dont-find,17	
dont-lie,4	
dont-many,545	
dont-think,63	
dont-worry,19	
doomed-donald,57	
dos-donald,100	
dossier-confirms,17	
dou-kimyasal,71	
dou-sivilleri,61	
drained-refilled,60	
draining-swamp,67	
dreamt-went,61	
drops-donald,31	
due-process,3	
dumpster-fire,34	
earlier-week,144	
earlier-year,36	
easy-donald,32	
economy-bringing,54	
economy-trying,62	
edge-via,20	
elecciones-por,105	
elected-donald,51	
elephant-peta,13	
elizabeth-muslim,25	
ella-iguana,63	
else-notice,4	
embarrassed-humiliated,45	
end-donald,158	
end-sight,18	
ending-policy,58	
enfants-assad,48	
enough-residents,59	
entire-trump,17	
epa-chief,123	
eric-trump,47	
esed-rejiminin,61	
establishment-hates,46	
estadounidenses-defender,36	
euael-presidente,25	
evaluate-things,69	
even-build,72	
even-figure,28	
every-woman,38	
everyone-pray,18	
everyone-pressured,61	
exclusive-fox,65	
executive-order,68	
exhortan-las,36	
experiment-biggest,59	
extent-trump,43	
facebook-data,36	
facts-running,3	
failing-meet,67	
fait-blesss,23	
faith-reasons,107	
fake-bloody,18	
families-housed,353	
family-charge,523	
fbi-embarrassment,28	
fbis-investigation,21	
federal-governmentis,101	
federal-investigati,418	
federal-state,329	
femmes-des,48	
fifth-avenue,532	
fight-installing,29	
figure-shes,28	
finally-killed,470	
finally-well,38	
find-least,17	
fines-votes,40	
fire-commissioner,309	
fire-death,238	
fire-donald,53	
fire-name,34	
fire-person,60	
fire-sprinklers,669	
fire-trump,266	
fire-via,63	
first-black,54	
fix-donald,53	
flew-uae,47	
floor-someone,309	
floors-bottom,36	
floors-since,36	
floors-trump,18	
florida-passed,40	
following-great,343	
forces-border,144	
forgotten-men,119	
fort-apache,3	
founder-robert,131	
founder-says,131	
fox-friends,65	
fox-news,60	
free-advice,4	
freeing-basketball,49	
fronteira-com,34	
fucked-michael,65	
fully-agree,25	
function-federal,101	
gambino-crime,353	
gas-attack,128	
gave-donald,40	
gave-michael,65	
genovese-ate,64	
genovese-gambino,353	
germanys-top,40	
get-facts,3	
getting-syria,42	
ghazala-khan,5	
gift-daytrader,59	
give-crap,185	
give-donald,69	
give-wall,25	
glamour-trekked,647	
god-give,69	
goes-berserk,71	
goes-deep,158	
goes-edge,158	
going-bankr,7	
gold-star,5	
golf-course,47	
good-day,353	
good-faith,107	
good-morning,69	
good-news,8	
gop-ignore,26	
gop-irony,66	
got-idea,4	
got-trump,118	
governing-coalition,67	
governmentis-protect,101	
great-black,131	
great-job,123	
great-president,343	
greatest-president,31	
guard-border,60	
guarda-nacional,34	
gublin-donald,65	
gueorgui-makharadze,45	
guerra-comercial,3	
guy-fifth,532	
hand-decider,19	
hanging-hopes,19	
hardball-china,18	
hate-donald,92	
hates-donald,92	
haunted-rabbit,64	
heading-boarder,54	
hedef-alan,61	
hell-gift,59	
helped-vilify,51	
hes-openly,58	
hey-remember,64	
high-rises,29	
higher-approval,59	
hillary-clinton,486	
hillary-fbi,134	
history-america,31	
hit-donald,38	
hit-users,36	
hit-wall,1	
hit-washington,28	
hitchens-claiming,63	
homme-ans,23	
honest-courageous,18	
honor-martin,36	
honorable-president,54	
hopes-john,19	
horrific-obama,141	
hourly-affirmation,66	
house-dinner,65	
house-rose,59	
