word,count	
advantage-daca,2	
advantage-deferred,1	
advantage-department,1	
advantage-program,1	
advantage-protections,1	
adventure-took,1	
adventures-bittersweet,1	
adversaries-countrys,1	
adversaries-eventually,1	
adversaries-tire,1	
advertise-social,1	
advertising-avidly,1	
adviser-going,2	
adviser-shaped,2	
advisers-closer,1	
advisers-helping,1	
advisers-questioning,1	
advisers-urging,1	
advising-component,1	
advisors-carl,1	
advisory-committee,2	
advisory-panel,1	
advocacy-group,1	
advocacy-second,1	
advocate-jamie,1	
advocated-cultural,1	
advocates-supports,1	
advocates-think,1	
advocates-well,1	
advocates-worry,1	
advocating-gun,1	
aerial-bombardment,1	
aeroflot-passenger,1	
aerospace-communications,1	
affable-low,1	
affair-trump,1	
affairs-heres,1	
affairs-khama,1	
affairs-rebels,1	
affairs-social,1	
affairs-thorn,1	
affect-delicate,1	
affect-least,1	
affected-dont,1	
affected-hunger,1	
affected-subprime,1	
afghan-american,1	
afghan-army,2	
afghan-art,1	
afghan-bases,2	
afghan-city,1	
afghan-commandos,1	
afghan-counterparts,1	
afghan-forces,2	
afghan-international,2	
afghan-ministry,1	
afghan-national,5	
afghan-officer,1	
afghan-officers,1	
afghan-police,2	
afghan-security,3	
afghan-soldiers,2	
afghan-studies,1	
afghan-troops,2	
afghanistan-advanced,2	
afghanistan-army,1	
afghanistan-declined,1	
afghanistan-help,1	
afghanistan-maintains,1	
afghanistan-part,1	
afghanistan-removal,1	
afghanistan-taliban,1	
afghanistan-time,1	
afghanistan-using,1	
afghanistan-years,1	
afghanistans-southern,1	
afghans-central,1	
afghans-right,1	
afghans-wounded,1	
aficionados-tried,1	
afraid-detained,1	
afraid-years,1	
africa-affected,1	
africa-week,1	
african-american,1	
african-union,4	
afternoon-giving,1	
afternoon-upscale,1	
afterward-death,1	
afterward-join,1	
afterwards-top,1	
age-great,1	
age-movements,1	
age-sunday,2	
aged-leaving,2	
agencies-countrys,1	
agencies-long,1	
agencies-october,1	
agencies-relied,1	
agencies-serve,1	
agency-accrediting,1	
agency-address,1	
agency-ansa,1	
agency-believe,1	
agency-continues,1	
agency-defense,1	
agency-demonstrate,1	
agency-erase,1	
agency-expressed,1	
agency-first,1	
agency-pull,1	
agency-reported,2	
agency-sana,1	
agency-south,2	
agencys-accrediting,1	
agencys-application,1	
agencys-criteria,1	
agencys-fate,1	
agencys-letters,1	
agenda-military,1	
agenda-trumpian,1	
agent-andover,1	
agent-attack,2	
agent-believe,1	
agent-designed,1	
agent-door,1	
agent-european,1	
agent-gave,1	
agent-identified,1	
agent-originated,1	
agent-potent,1	
agent-provided,1	
agent-sergei,2	
agent-without,1	
agents-allowed,1	
agents-intended,1	
agents-jobs,4	
agents-laboratories,1	
agents-predicted,1	
ages-dead,1	
ages-turned,1	
aggressive-stance,1	
aggressively-disputed,1	
aggressively-moved,1	
aggressively-pushing,1	
agha-khan,1	
ago-antonio,1	
ago-dont,1	
ago-even,1	
ago-handed,1	
ago-harris,1	
ago-hawkish,1	
ago-remain,1	
agree-leave,1	
agree-town,1	
agreed-attack,1	
agreed-deal,2	
agreed-evacuate,5	
agreed-leave,2	
agreed-settling,1	
agreed-think,1	
agreed-week,1	
agreement-among,1	
agreement-candidate,1	
agreement-government,2	
agreement-insistence,2	
agreement-jaish,1	
agreement-mexico,2	
agreement-place,1	
agreement-reached,5	
agreement-renegotiated,1	
agreement-repo,1	
agreement-side,1	
agreement-surrender,1	
agreement-suspended,1	
agreements-partners,1	
agriculture-clinton,1	
ahead-curve,1	
ahead-debuts,1	
ahead-planned,1	
ahmad-fighters,1	
aid-administration,1	
aid-afghanistan,1	
aid-agencies,1	
aid-allowed,1	
aid-delivered,1	
aid-funding,1	
aid-groups,2	
aid-organisation,1	
aid-striking,1	
aided-electing,1	
aiding-leftist,1	
aim-protect,1	
aim-raise,1	
aimed-forcing,1	
aimed-moderate,1	
aimed-troops,1	
air-called,1	
air-force,6	
air-inside,1	
air-recording,1	
air-reputation,1	
air-resonates,1	
air-service,1	
air-strikes,1	
aircraft-engines,1	
aircraft-longer,1	
aircraft-protect,1	
aircraftsman-adam,1	
aired-interview,1	
aired-minutes,1	
aired-nbc,1	
airing-april,1	
airport-british,1	
airport-important,1	
airport-spooking,1	
airport-violin,1	
aisle-stand,1	
aji-damascus,1	
aka-elder,1	
akin-emerging,1	
alabama-city,1	
alabama-state,1	
alawite-sect,1	
albert-aji,1	
albert-allen,1	
alberto-time,1	
album-titled,1	
albuquerque-rev,1	
alcohol-called,1	
aleppo-province,1	
alert-medics,1	
alex-bregman,1	
alexa-super,2	
alexander-litvinenko,1	
alexandra-hudson,1	
alfonso-portillo,1	
ali-macgraw,1	
ali-nur,1	
ali-reuters,1	
alice-cooper,1	
alike-wanted,1	
alito-rock,1	
alive-man,1	
allegations-beijing,2	
allegory-rise,1	
allen-hughes,1	
alliance-cold,1	
alliancebernstein-mutual,1	
allied-lines,1	
allies-asia,1	
allies-british,1	
allies-expelled,1	
allies-thinking,1	
allow-american,1	
allow-border,1	
allow-hold,1	
allow-islamic,1	
allow-mass,1	
allow-people,2	
allow-sabotage,1	
allow-taliban,1	
allowed-elvis,1	
allowed-enter,1	
allowed-evacuate,2	
allowed-five,1	
allowed-flourish,1	
allowed-immigrants,1	
allowed-people,1	
allowed-properly,1	
allowed-remain,1	
allowed-see,1	
allowed-signups,1	
allowed-two,1	
allowing-monks,1	
allowing-three,1	
allows-babies,1	
allows-save,1	
alluded-lopez,1	
ally-japan,1	
ally-president,1	
ally-suu,1	
alma-worked,1	
almonds-tariff,1	
almost-canceled,1	
almost-ever,1	
almost-exactly,1	
almost-four,1	
almost-immediate,1	
almost-inspector,1	
almost-magical,1	
almost-none,1	
almost-percentage,1	
almost-preternaturally,1	
almost-universally,1	
alone-changed,1	
along-border,3	
along-borders,1	
along-israels,1	
along-local,1	
along-mexico,1	
along-separate,1	
along-songs,1	
along-three,1	
along-uncle,1	
along-violins,1	
along-wife,2	
already-filed,1	
already-judged,1	
already-long,1	
already-motion,1	
already-proved,1	
already-recognition,1	
already-searing,1	
already-struggling,1	
already-trying,1	
already-well,1	
also-accomplished,1	
also-accuses,2	
also-agreed,1	
also-appealed,1	
also-asked,1	
also-available,1	
also-begged,1	
also-called,1	
also-catch,1	
also-celebrated,1	
also-cited,1	
also-committee,1	
also-competed,1	
also-complained,1	
also-congress,1	
also-damaged,1	
also-deal,1	
also-decided,1	
also-died,1	
also-drew,1	
also-entered,1	
also-excellent,1	
also-executive,1	
also-experiencing,1	
also-faces,1	
also-first,1	
also-flocked,1	
also-formerly,1	
also-government,1	
also-held,1	
also-hope,1	
also-however,1	
also-included,1	
also-innocencean,1	
also-known,2	
also-launched,1	
also-lay,1	
also-lifted,1	
also-linked,1	
also-made,1	
also-marched,1	
also-midst,1	
also-missing,1	
also-must,1	
also-need,1	
also-noted,1	
also-open,1	
also-paid,1	
also-paradox,1	
also-participating,1	
also-partnered,1	
also-party,1	
also-plays,1	
also-pledged,1	
also-pressed,1	
also-prioritized,1	
also-promised,1	
also-protested,1	
also-receive,1	
also-released,1	
also-relies,1	
also-says,2	
also-signal,1	
also-sought,2	
also-spoke,1	
also-stand,1	
also-struggled,2	
also-suggested,1	
also-sunday,1	
also-talked,2	
also-took,1	
also-touched,1	
also-two,1	
also-urged,3	
also-vice,1	
also-visit,1	
also-washington,1	
also-wide,1	
also-worked,1	
also-wrote,1	
alter-lynton,1	
altered-help,1	
alton-sterling,1	
altuve-three,1	
aluminum-following,1	
aluminum-japan,1	
aluminum-march,1	
aluminum-scrap,1	
aluminum-steel,2	
aluminum-tariffs,1	
aluminum-took,1	
always-believed,1	
always-dudley,1	
always-little,1	
amazing-seeing,1	
amazing-things,1	
amazon-google,2	
amazon-microsoft,1	
amazon-netflix,1	
amazon-prime,1	
amazons-alexa,2	
ambassador-chief,1	
ambassador-expressed,1	
ambassador-france,1	
ambassador-luxembourg,1	
ambitions-missile,1	
ambushed-march,1	
ambushes-attributed,1	
amc-networks,1	
amendment-relic,1	
america-abandon,1	
america-capable,1	
america-cited,1	
america-expert,1	
america-home,2	
america-killing,1	
america-king,2	
america-leading,1	
america-runs,1	
america-takes,1	
america-trump,1	
america-worlds,1	
american-advisers,1	
american-authorities,1	
american-border,1	
american-bourbon,1	
american-box,2	
american-bridge,1	
american-commanders,6	
american-cowboy,3	
american-demand,1	
american-embassy,1	
american-envoy,1	
american-evangelists,1	
american-forces,1	
american-free,7	
american-hero,1	
american-history,1	
american-influence,1	
american-institute,1	
american-intellectual,2	
american-intelligence,1	
american-military,8	
american-morning,2	
american-museum,1	
american-nation,2	
american-nations,1	
american-officials,4	
american-pork,1	
american-presidents,1	
american-progress,1	
american-rifles,1	
american-service,1	
american-soldier,1	
american-south,1	
american-television,1	
american-tour,1	
american-trade,1	
american-troops,1	
american-values,1	
american-west,1	
americans-able,1	
americans-cannot,1	
americans-crossing,1	
americans-fifty,1	
americans-filmmakers,1	
americans-golden,1	
americans-helped,1	
americans-likely,1	
americans-making,1	
americans-movies,1	
americans-nati,1	
americans-native,1	
americans-translating,1	
americans-traveling,1	
americans-united,1	
americans-work,1	
americas-panama,1	
amid-collapse,1	
amid-escalating,1	
amid-growing,2	
amid-heightened,2	
amid-ongoing,1	
amid-rising,1	
amid-tension,2	
amie-tsangeconomylast,1	
amisom-african,1	
amisom-force,1	
amisom-forces,1	
amisom-troops,2	
amlo-running,1	
amman-group,1	
amnesty-international,2	
among-accompanying,1	
among-black,1	
among-clear,1	
among-daunting,1	
among-forces,1	
among-hundreds,3	
among-isolated,1	
among-leaders,1	
among-loyal,1	
among-members,1	
among-mexico,1	
among-nations,1	
